X,Y,MonUID,RecordType,Name,MonType,GatewayURL,ESRI_OID
-1.0763874935,53.964155008799999,MYO1120,BLD,37 Monkgate,"HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1120,1005
-1.076247013,53.963614648899998,MYO1121,BLD,MIDDLETON HOUSE 38 Monkgate,"HOUSE; HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1121,1006
-1.0763089062,53.964262261499996,MYO1122,BLD,,"HOUSE; HOUSE; GUEST HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1122,1007
-1.0761381421,53.963712680699999,MYO1123,BLD,,"HOUSE; HOUSE; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1123,1008
-1.0760453162,53.963774880899997,MYO1124,BLD,,"HOUSE; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1124,1009
-1.0759683169,53.963810242900003,MYO1125,BLD,MONKGATE HOUSE,"HOUSE; HOUSE; HOUSE; OFFICE; PLAQUE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1125,1010
-1.0757262073,53.964419570399997,MYO1126,BLD,NUMBERS 45-51 (ODD) AND ATTACHED WALLS AND RAILINGS,"ROW; ROW HOUSE; WALL; GATE; GATE PIER; RAILINGS",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1126,1011
-1.0247068823,53.953383430700001,MYO113,MON,Field System,FIELD SYSTEM,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO113,1012
-1.0616681528,53.970036029600003,MYO1136,BLD,STONE AT NGR SE 6165 5307,BOUNDARY STONE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1136,1013
-1.0611280894,53.973716921700003,MYO1137,BLD,STONE AT NGR SE 6168 5348,BOUNDARY STONE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1137,1014
-1.0423580345,53.961165279,MYO114,MON,Ridge and Furrow,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO114,1015
-1.0773615066,53.963533323900002,MYO1142,BLD,,"HOUSE; RAINWATER HEAD; APARTMENT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1142,1016
-1.0771687446,53.963289169799999,MYO1143,BLD,28 Monkgate,"SHOP; APARTMENT; SHOP; APARTMENT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1143,1017
-1.0366430113,53.964445199099998,MYO115,MON,Ridge and Furrow,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO115,1018
-1.0199359442,53.961883325700001,MYO116,MON,Ridge and Furrow,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO116,1019
-1.0126433705,53.947981916700002,MYO117,MON,Ridge and Furrow,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO117,1020
-0.980542897,53.964701461099999,MYO118,MON,Dunnington,VILLAGE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO118,1021
-0.9829484639,53.966070065399997,MYO119,MON,Cross,CROSS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO119,1022
-0.9821886382,53.965973752399996,MYO120,MON,Cross,CROSS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO120,1023
-0.9837257879,53.965447470699999,MYO121,MON,"Manor, Dunnington",MANOR,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO121,1024
-0.9801832612,53.966945446399997,MYO122,MON,Rectory,Rectory,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO122,1025
-0.9748360652,53.9736410569,MYO123,BLD,site of Windmill,WINDMILL,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO123,1026
-0.9801174546,53.969641327700003,MYO124,BLD,site of Windmill,WINDMILL,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO124,1027
-0.9898924706,53.943658259300001,MYO125,MON,,PAVEMENT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO125,1028
-1.0635553055,53.968819386500002,MYO1251,BLD,THE HERDSMANS COTTAGE,HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1251,1029
-1.0078940773,53.955492832399997,MYO126,MON,DMV Grimston,SHRUNKEN VILLAGE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO126,1030
-0.9637974016,53.9515254071,MYO127,MON,Field system,FIELD SYSTEM?,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO127,1031
-0.9775748722,53.948946978899997,MYO128,MON,,FIELD SYSTEM,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO128,1032
-0.9867806942,53.946328511899999,MYO129,MON,,FIELD SYSTEM?,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO129,1033
-1.0039236536,53.949437934199999,MYO130,MON,,TRACKWAY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO130,1034
-1.0032800025,53.9508707014,MYO131,MON,,ENCLOSURE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO131,1035
-1.0702984545,53.954886296700003,MYO1315,BLD,,"HOUSE; HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1315,1036
-1.0695328158,53.955051142599999,MYO1316,,ROSE AND CROWN PUBLIC HOUSE,"HOUSE; HOUSE; HOUSE; PUBLIC HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1316,1037
-1.0691380669,53.954985170699999,MYO1317,BLD,THE WAGGON AND HORSES PUBLIC HOUSE (NUMBER 19),"HOUSE; HOUSE; PUBLIC HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1317,1038
-1.0683599859,53.955024084199998,MYO1318,BLD,ST LAWRENCE WORKING MENS CLUB,"HOUSE; HOUSE; HOUSE; WORKING MENS CLUB",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1318,1039
-1.0685825142,53.954612356399998,MYO1319,BLD,HORSE DRINKING TROUGH APPROXIMATELY 31 METRES SOUTH OF NUMBERS 29 AND 31,HORSE TROUGH,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1319,1040
-0.9758973748,53.955224405300001,MYO132,BLD,,WINDMILL,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO132,1041
-1.0700363845,53.954335993199997,MYO1320,BLD,"former Flax Mill, Lawrence Street","FLAX MILL; BOILER HOUSE; WAREHOUSE; FLAX MILL; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1320,1042
-1.0667515167,53.954714991300001,MYO1321,BLD,61 Lawrence Street,"SHOP; APARTMENT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1321,1043
-1.0665544423,53.954668523899997,MYO1322,BLD,63 Lawrence Street,"HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1322,1044
-1.0652444901,53.954640364299998,MYO1323,BLD,85 and 87 Lawrence Street,HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1323,1045
-1.0648786184,53.954646505900001,MYO1324,BLD,93 Lawrence Street,HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1324,1046
-1.0688443094,53.953805457800001,MYO1325,BLD,CHURCH OF ST LAWRENCE,"PARISH CHURCH; DRAIN; RAINWATER HEAD",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1325,1047
-1.0700482669,53.955171978499997,MYO1326,BLD,"ELLEN WILSON HOSPITAL, NUMBERS 1-6 (CONSECUTIVE) AND ATTACHED WALLS AND RAILINGS","ALMSHOUSE; ROW; DATE STONE; RAILINGS; GATE PIER; WALL; WEATHER VANE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1326,1048
-1.0684848724,53.954207135799997,MYO1327,BLD,WEST TOWER OF THE OLD CHURCH OF ST LAWRENCE,"CHURCH; CHURCH; CHURCH; CHURCH; CHURCH; TOWER",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1327,1049
-0.9988597238,53.950923835,MYO133,MON,,MANOR,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO133,1050
-0.9801393913,53.9687427004,MYO134,MON,Deserted Medieval settlement,DESERTED SETTLEMENT?,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO134,1051
-0.9381114745,53.9548964337,MYO135,MON,"mound, site of windmill",WINDMILL,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO135,1052
-1.0473557896,53.954544825200003,MYO1350,BLD,MILLFIELD HOUSE (NUMBER 153A) AND TALL TIMBERS (NUMBER 165A),"HOUSE; HOUSE; CONSERVATORY; HOUSE; NURSING HOME; HOUSE; NURSING HOME",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1350,1053
-1.0730128974,53.967859074499998,MYO1351,BLD,GROVE TERRACE,"TERRACE; TERRACED HOUSE; TERRACED HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1351,1054
-1.0725418119,53.967792525599997,MYO1352,BLD,WALLS RAILINGS AND GATES TO NUMBERS 27-49 (ODD) (GROVE TERRACE),"GARDEN WALL; RAILINGS; GATE; GATE PIER; GARDEN WALL; RAILINGS; GATE; GATE PIER",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1352,1055
-1.0738067541,53.969869530700002,MYO1353,BLD,GRANGE HOUSE,"OFFICE; WORKHOUSE; HALL OF RESIDENCE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1353,1056
-1.0733508868,53.969803103300002,MYO1354,BLD,BOUNDARY WALL AND RAILINGS APPROXIMATELY 15 METRES EAST OF GRANGE HOUSE,"BOUNDARY WALL; RAILINGS; GATE PIER; GATE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1354,1057
-1.074143277,53.969818197899997,MYO1355,BLD,ST MARYS HOUSE,"WORKHOUSE; OUTBUILDING; HALL OF RESIDENCE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1355,1058
-1.0764763132,53.962205284100001,MYO1356,BLD,ROCKINGHAM HOUSE,"HOUSE; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1356,1059
-0.9359628735,53.9674608873,MYO136,MON,Deserted Medieval Village?,DESERTED SETTLEMENT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO136,1060
-0.9806216971,53.948972865800002,MYO137,MON,,ENCLOSURE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO137,1061
-1.0065305913,53.9487404642,MYO138,MON,,TRACKWAY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO138,1062
-1.0053765475,53.9524160526,MYO139,MON,,TRACKWAY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO139,1063
-1.0064131337,53.953682970800003,MYO140,MON,,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO140,1064
-1.0080433497,53.9492023719,MYO141,MON,,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO141,1065
-1.0674363455,53.966368853100001,MYO1418,BLD,48 and 50 Heworh Green,"HOUSE; HOUSE; SURGERY",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1418,1066
-1.0643570337,53.967054978599997,MYO1419,BLD,98 and 100 Heworth Green,HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1419,1067
-0.9796764826,54.018892358800002,MYO142,MON,,CROSS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO142,1739
-1.0638522647,53.9671319451,MYO1420,BLD,104 Heworth Green,"HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1420,1068
-1.0641981819,53.967341364500001,MYO1421,BLD,"GATE STANDARDS, GATES AND RAILINGS TO FRONT OF NUMBERS 104 AND 106 (106 NOT INCLUDED)","RAILINGS; GATE; GATE PIER",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1421,1069
-1.0636372746,53.967202173,MYO1422,BLD,108 Heworth Green,"HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1422,1070
-1.0634068503,53.967281269300003,MYO1423,BLD,HEWORTH VILLA,HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1423,1071
-1.0630715455,53.967278655900003,MYO1424,BLD,(THE LIMES) COLLEGE OF RIPON AND YORK ST JOHN,"HOUSE; HALL OF RESIDENCE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1424,1072
-1.0563696683,53.9663633706,MYO1425,BLD,SPARROW COTTAGE,"HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1425,1073
-1.0556025539,53.966582042600002,MYO1426,BLD,70 Heworth Village,"INN; INN; HOUSE; INN; INN; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1426,1074
-1.0541954921,53.967460802799998,MYO1427,BLD,97 Heworth Village,"HOUSE; HOUSE; APARTMENT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1427,1075
-1.0612213361,53.951247459,MYO1429,BLD,GARROW HILL,"HOUSE; HOUSE; HOUSE; HALL OF RESIDENCE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1429,1076
-0.9788210716,54.022660086599998,MYO143,MON,,DESERTED SETTLEMENT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO143,1740
-1.0713626422,53.9659768199,MYO1430,BLD,HEWORTH CROFT AND ATTACHED COACH HOUSE (COLLEGE OF RIPON AND YORK ST JOHN),"HOUSE; COACH HOUSE; HOUSE; FURTHER EDUCATION COLLEGE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1430,1077
-1.0714717848,53.9665528974,MYO1431,BLD,SUMMERHOUSE APPROXIMATELY 60 METRES NORTH OF NUMBER 19 HEWORTH CROFT,"SUMMERHOUSE; SUMMERHOUSE; BOILER HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1431,1078
-1.0697192453,53.965847264899999,MYO1432,BLD,26 Heworth Green,"HOUSE; HOUSE; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1432,1079
-1.0676402522,53.966313849,MYO1433,BLD,44 Heworth Green,"HOUSE; APARTMENT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1433,1080
-1.0675285975,53.966333620199997,MYO1434,BLD,46 Heworth Green,"HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1434,1081
-1.0763407555,53.949027722899999,MYO1435,BLD,NUMBER 37 AND FULFORD GRANGE AND THE CROFT,"HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1435,1082
-0.9793489165,54.001093194399999,MYO144,MON,,DESERTED SETTLEMENT,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO144,1083
-1.071397013,53.960314600700002,MYO1442,BLD,HAXBY ROAD SCHOOL,"ELEMENTARY SCHOOL; RAINWATER HEAD; STEPS",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1442,1084
-1.0755717113,53.975536604299997,MYO1443,BLD,WHITESTONE CROSS AT GRID REFERENCE NGR SE 6073 5367,BOUNDARY STONE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1443,1085
-1.0659609128,53.951904566700001,MYO1444,BLD,"Herdsman's Cottage, Walmgate Stray",HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1444,1086
-1.0631356144,53.950821979600001,MYO1445,BLD,THE RETREAT HOSPITAL,"PSYCHIATRIC HOSPITAL; PSYCHIATRIC HOSPITAL; PSYCHIATRIC HOSPITAL; PSYCHIATRIC HOSPITAL; PSYCHIATRIC HOSPITAL",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1445,1087
-1.0646031807,53.951291803399997,MYO1446,BLD,SUMMERHOUSE APPROXIMATELY 50 METRES WEST OF NUMBER 107 THE RETREAT HOSPITAL,SUMMERHOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1446,1088
-1.075361702,53.949892035700003,MYO1449,BLD,THE LODGE,"LODGE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1449,1089
-1.0000592216,53.996323781900003,MYO145,MON,,VILLAGE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO145,1090
-1.0777324292,53.949487813700003,MYO1450,BLD,GARDEN COTTAGE,HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1450,1091
-1.0281606698,54.027652811300001,MYO147,MON,settlement?,SETTLEMENT?,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO147,1741
-1.0171646982,54.014890335499999,MYO148,MON,,FIELD SYSTEM,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO148,1092
-1.0653564608,54.0027812334,MYO149,MON,circular enclosure?,CIRCULAR ENCLOSURE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO149,1093
-1.0619955311,54.023337586099998,MYO150,MON,Ridge and Furrow Haxby,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO150,1742
-1.0747747059,53.9564488177,MYO1501,BLD,,"HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1501,1094
-1.0750559432,53.956136399199998,MYO1502,BLD,,"TERRACE; TERRACED HOUSE; SHOP",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1502,1095
-1.0754119641,53.95588747,MYO1503,BLD,17-27 George St,"TERRACE; TERRACED HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1503,1096
-1.0758338298,53.956106429800002,MYO1504,BLD,BREWERY WAREHOUSE APPROXIMATELY 5 METRES NORTH WEST OF NUMBER 18 (NOT INCLUDED),"MALTINGS; WAREHOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1504,1097
-1.075535648,53.955807529799998,MYO1505,BLD,29 and 31 George Street,"HOUSE; HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1505,1098
-1.0750389375,53.954149905,MYO1506,BLD,THE PHOENIX PUBLIC HOUSE,"PUBLIC HOUSE; PUBLIC HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1506,1099
-1.0751676418,53.955220475099999,MYO1507,BLD,"CHURCH OF ST GEORGE AND ATTACHED RECTORY, GATES AND RAILINGS","ROMAN CATHOLIC CHURCH; GATE; RAILINGS; VICARAGE; ROMAN CATHOLIC CHURCH; ROMAN CATHOLIC CHURCH; ROMAN CATHOLIC CHURCH",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1507,1100
-1.0761212704,53.954823346,MYO1508,BLD,TURPINS GRAVE APPROXIMATELY 50 METRES FROM ENTRANCE TO ST GEORGES CHURCHYARD,GRAVESTONE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1508,1101
-1.0572747986,54.0295922627,MYO151,MON,Ridge and Furrow,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO151,1743
-1.0511937742,54.028465886699998,MYO152,MON,Ridge and Furrow,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO152,1744
-1.0535465497,54.025698149900002,MYO153,MON,Ridge and Furrow,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO153,1745
-1.073778956,53.949115860799999,MYO1530,BLD,FULFORD CONSERVATIVE CLUB,"HOUSE; HOUSE; CLUB",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1530,1102
-1.0755231262,53.950171907399998,MYO1531,BLD,THE LIGHTHORSEMAN HOTEL,PUBLIC HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1531,1103
-1.0743127342,53.947717833200002,MYO1532,BLD,CONSORT HOUSE,"HOUSE; HOUSE; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1532,1104
-1.0742520887,53.947016295099999,MYO1533,BLD,200 and 202 Fulford Road,HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1533,1105
-1.0742263131,53.946884234899997,MYO1534,BLD,HOLLY LODGE,"HOUSE; HOTEL",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1534,1106
-1.0741577383,53.9437079502,MYO1535,BLD,FULFORD CROSS,BOUNDARY CROSS,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1535,1107
-1.0736815376,53.943884041,MYO1536,BLD,IMPHAL BARRACKS THE KEEP,"GUARDHOUSE; STOREHOUSE; LOCK UP; ARMOURY; ARMOURY",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1536,1108
-1.028700911,53.997906796400002,MYO154,MON,Ridge and Furrow,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO154,1109
-1.0245059038,53.994637136199998,MYO155,MON,Ridge and Furrow,RIDGE AND FURROW,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO155,1110
-1.0774025715,53.954078194200001,MYO1559,BLD,THE MASONS ARMS,PUBLIC HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1559,1111
-1.0772244951,53.9538611121,MYO1560,BLD,16 and 16A Fishergate,"SHOP; APARTMENT; SHOP; APARTMENT",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1560,1112
-1.0759172092,53.953024162299997,MYO1561,BLD,THE EDINBURGH ARMS,"HOUSE; HOUSE; PUBLIC HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1561,1113
-1.0757998932,53.952816534199997,MYO1562,BLD,THE OLD CONVENT,"HOUSE; NUNNERY; APARTMENT; CONSERVATORY",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1562,1114
-1.0757603411,53.952537600399999,MYO1563,BLD,IVY COTTAGE,"HOUSE; HOUSE; HOTEL",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1563,1115
-1.0755631332,53.951808048,MYO1564,BLD,FISHERGATE COUNTY PRIMARY SCHOOL,"ELEMENTARY SCHOOL; DATE STONE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1564,1116
-1.0767483794,53.95126889,MYO1565,BLD,FISHERGATE HOUSE,"HOUSE; HOUSE; OFFICE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1565,1117
-1.0714276824,53.960305848700003,MYO1566,BLD,CHIMNEY AT WORKS AND SERVICES DEPOT OF YORK CITY COUNCIL,CHIMNEY,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1566,1118
-1.0755362406,53.9537133133,MYO1575,BLD,,"HOUSE; PUBLIC HOUSE; PUBLIC HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1575,1119
-1.0758342699,53.953329119099998,MYO1576,BLD,SEA HORSE HOTEL,PUBLIC HOUSE,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1576,1120
-1.0757472285,53.953130712,MYO1577,BLD,THE WOOLPACK PUBLIC HOUSE,"HOUSE; PUBLIC HOUSE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1577,1121
-1.0750522595,53.953547806300001,MYO1578,BLD,YORK CITY ARMS SPORTS CLUB,"PUBLIC HOUSE; CLUB",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1578,1122
-1.0597461826,53.966021319100001,MYO1588,BLD,"CHURCH OF HOLY TRINITY, HEWORTH",CHURCH,http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1588,1123
-1.0766000059,53.953847327,MYO1734,BLD,YORK CITY WALLS (Red Tower to Fishergate Postern Tower),"GATE; TOWN GATE; BARBICAN; TOWN WALL; GATEHOUSE; POSTERN; TOWN GATE; TOWER; TOWER; DATE STONE; TOWN GATE; GATEHOUSE; TIMBER FRAMED HOUSE; TOWER; POSTERN; BARBICAN; TOWN GATE; TOWER; POSTERN; BARBICAN; TOWN GATE; BARBICAN; TOWN GATE; TOWER; TOWN WALL; TOWN WALL; TOWN WALL; TOWER; TOWER; POSTERN; TOWN GATE",http://www.heritagegateway.org.uk/Gateway/Results_Single.aspx?resourceID=1003&uid=MYO1734,1124
